unit,"Date Time, GMT-07:00","wl3 Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","wl3 Temp, ÎçC (LGR S/N: 20389410, SEN S/N: 20389410)","wl2 Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","wl2 Temp, å¡C (LGR S/N: 20389423, SEN S/N: 20389423)","wl1 Abs Pres, kPa (LGR S/N: 20389415, SEN S/N: 20389415)","wl2 Temp, ŒÁC (LGR S/N: 20389415, SEN S/N: 20389415)"
wl3,9/11/18 16:35,96.298,24.062,96.26,43.118,96.321,43.118
wl3,9/11/18 16:40,96.298,24.062,96.241,42.998,96.333,42.998
wl3,9/11/18 16:45,96.298,24.062,96.251,42.758,96.329,42.878
wl3,9/11/18 16:50,96.298,24.062,96.249,42.639,96.326,42.758
wl3,9/11/18 16:55,96.281,24.062,96.246,42.52,96.322,42.639
wl3,9/11/18 17:00,96.281,24.062,96.243,42.401,96.303,42.52
wl3,9/11/18 17:05,96.281,24.062,96.24,42.282,96.318,42.52
wl3,9/11/18 17:10,96.263,24.062,96.257,42.282,96.299,42.401
wl3,9/11/18 17:15,96.281,24.062,96.237,42.164,96.311,42.282
wl3,9/11/18 17:20,96.281,24.062,96.251,42.046,96.311,42.282
wl3,9/11/18 17:25,96.263,24.062,96.248,41.928,96.324,42.164
wl3,9/11/18 17:30,96.281,24.062,96.245,41.81,96.304,42.046
wl3,9/11/18 17:35,96.263,24.062,96.245,41.81,96.288,42.046
wl3,9/11/18 17:40,96.263,24.062,96.242,41.692,96.317,41.928
wl3,9/11/18 17:45,96.281,24.062,96.239,41.575,96.329,41.81
wl3,9/11/18 17:50,96.263,24.062,96.236,41.458,96.306,41.575
wl3,9/11/18 17:55,96.263,24.062,96.23,41.225,96.303,41.458
wl3,9/11/18 18:00,96.263,24.062,96.227,41.108,96.299,41.341
wl3,9/11/18 18:05,96.281,24.062,96.241,40.992,96.296,41.225
wl3,9/11/18 18:10,96.278,23.966,96.241,40.992,96.311,41.225
wl3,9/11/18 18:15,96.278,23.966,96.241,40.992,96.324,41.108
wl3,9/11/18 18:20,96.278,23.966,96.238,40.876,96.324,41.108
wl3,9/11/18 18:25,96.278,23.966,96.255,40.876,96.32,40.992
wl3,9/11/18 18:30,96.275,23.869,96.252,40.761,96.305,40.992
wl3,9/11/18 18:35,96.258,23.869,96.249,40.645,96.301,40.876
wl3,9/11/18 18:40,96.275,23.869,96.263,40.53,96.298,40.761
wl3,9/11/18 18:45,96.273,23.773,96.243,40.415,96.307,40.53
wl3,9/11/18 18:50,96.273,23.773,96.24,40.3,96.303,40.415
wl3,9/11/18 18:55,96.255,23.773,96.254,40.185,96.316,40.3
wl3,9/11/18 19:00,96.27,23.677,96.251,40.071,96.296,40.185
wl3,9/11/18 19:05,96.27,23.677,96.265,39.957,96.309,40.071
wl3,9/11/18 19:10,96.288,23.677,96.245,39.843,96.306,39.957
wl3,9/11/18 19:15,96.288,23.677,96.245,39.843,96.318,39.843
wl3,9/11/18 19:20,96.288,23.677,96.259,39.729,96.318,39.843
wl3,9/11/18 19:25,96.288,23.677,96.273,39.615,96.331,39.729
wl3,9/11/18 19:30,96.288,23.677,96.273,39.615,96.343,39.615
wl3,9/11/18 19:35,96.285,23.581,96.287,39.502,96.34,39.502
wl3,9/11/18 19:40,96.32,23.581,96.301,39.389,96.352,39.389
wl3,9/11/18 19:45,96.32,23.581,96.332,39.276,96.365,39.276
wl3,9/11/18 19:50,96.338,23.581,96.332,39.276,96.381,39.276
wl3,9/11/18 19:55,96.338,23.581,96.329,39.163,96.378,39.163
wl3,9/11/18 20:00,96.356,23.581,96.343,39.05,96.374,39.05
wl3,9/11/18 20:05,96.371,23.484,96.357,38.938,96.403,38.938
wl3,9/11/18 20:10,96.368,23.388,96.357,38.938,96.403,38.938
wl3,9/11/18 20:15,96.368,23.388,96.373,38.938,96.419,38.938
wl3,9/11/18 20:20,96.386,23.388,96.39,38.938,96.419,38.938
wl3,9/11/18 20:25,96.386,23.388,96.39,38.938,96.435,38.938
wl3,9/11/18 20:30,96.403,23.388,96.387,38.826,96.431,38.826
wl3,9/11/18 20:35,96.403,23.388,96.401,38.714,96.444,38.714
wl3,9/11/18 20:40,96.421,23.388,96.415,38.602,96.441,38.602
wl3,9/11/18 20:45,96.421,23.388,96.395,38.49,96.453,38.49
wl3,9/11/18 20:50,96.418,23.292,96.412,38.49,96.466,38.379
wl3,9/11/18 20:55,96.418,23.292,96.409,38.379,96.463,38.268
wl3,9/11/18 21:00,96.418,23.292,96.42,38.157,96.459,38.157
wl3,9/11/18 21:05,96.418,23.292,96.417,38.046,96.456,38.046
wl3,9/11/18 21:10,96.416,23.196,96.417,38.046,96.453,37.935
wl3,9/11/18 21:15,96.433,23.196,96.414,37.935,96.465,37.824
wl3,9/11/18 21:20,96.433,23.196,96.428,37.824,96.462,37.714
wl3,9/11/18 21:25,96.433,23.196,96.411,37.824,96.459,37.604
wl3,9/11/18 21:30,96.433,23.196,96.425,37.714,96.456,37.494
wl3,9/11/18 21:35,96.416,23.196,96.439,37.604,96.452,37.384
wl3,9/11/18 21:40,96.433,23.196,96.436,37.494,96.468,37.384
wl3,9/11/18 21:45,96.433,23.196,96.433,37.384,96.465,37.274
wl3,9/11/18 21:50,96.433,23.196,96.433,37.384,96.478,37.165
wl3,9/11/18 21:55,96.433,23.196,96.447,37.274,96.475,37.055
wl3,9/11/18 22:00,96.433,23.196,96.447,37.274,96.475,37.055
wl3,9/11/18 22:05,96.451,23.196,96.461,37.165,96.487,36.946
wl3,9/11/18 22:10,96.451,23.196,96.458,37.055,96.484,36.837
wl3,9/11/18 22:15,96.451,23.196,96.458,37.055,96.484,36.837
wl3,9/11/18 22:20,96.448,23.1,96.455,36.946,96.481,36.728
wl3,9/11/18 22:25,96.466,23.1,96.472,36.946,96.494,36.62
wl3,9/11/18 22:30,96.466,23.1,96.452,36.837,96.51,36.62
wl3,9/11/18 22:35,96.484,23.1,96.466,36.728,96.522,36.511
wl3,9/11/18 22:40,96.484,23.1,96.45,36.728,96.503,36.403
wl3,9/11/18 22:45,96.466,23.1,96.463,36.62,96.484,36.295
wl3,9/11/18 22:50,96.466,23.1,96.461,36.511,96.516,36.295
wl3,9/11/18 22:55,96.484,23.1,96.474,36.403,96.497,36.187
wl3,9/11/18 23:00,96.466,23.1,96.472,36.295,96.494,36.079
wl3,9/11/18 23:05,96.466,23.1,96.455,36.295,96.491,35.971
wl3,9/11/18 23:10,96.448,23.1,96.469,36.187,96.507,35.971
wl3,9/11/18 23:15,96.466,23.1,96.469,36.187,96.487,35.864
wl3,9/11/18 23:20,96.466,23.1,96.469,36.187,96.487,35.864
wl3,9/11/18 23:25,96.466,23.1,96.466,36.079,96.487,35.864
wl3,9/11/18 23:30,96.466,23.1,96.466,36.079,96.5,35.756
wl3,9/11/18 23:35,96.466,23.1,96.466,36.079,96.516,35.756
wl3,9/11/18 23:40,96.484,23.1,96.48,35.971,96.513,35.649
wl3,9/11/18 23:45,96.466,23.1,96.48,35.971,96.51,35.542
wl3,9/11/18 23:50,96.499,23.004,96.51,35.864,96.526,35.542
wl3,9/11/18 23:55,96.499,23.004,96.494,35.864,96.526,35.542
wl3,9/12/18 0:00,96.481,23.004,96.494,35.864,96.526,35.542
wl3,9/12/18 0:05,96.463,23.004,96.477,35.864,96.526,35.542
wl3,9/12/18 0:10,96.499,23.004,96.491,35.756,96.507,35.435
wl3,9/12/18 0:15,96.481,23.004,96.491,35.756,96.507,35.435
wl3,9/12/18 0:20,96.481,23.004,96.505,35.649,96.504,35.328
wl3,9/12/18 0:25,96.481,23.004,96.502,35.542,96.532,35.222
wl3,9/12/18 0:30,96.481,23.004,96.499,35.435,96.529,35.115
wl3,9/12/18 0:35,96.481,23.004,96.496,35.328,96.526,35.009
wl3,9/12/18 0:40,96.481,23.004,96.493,35.222,96.539,34.903
wl3,9/12/18 0:45,96.499,23.004,96.493,35.222,96.539,34.903
wl3,9/12/18 0:50,96.499,23.004,96.49,35.115,96.552,34.796
wl3,9/12/18 0:55,96.499,23.004,96.507,35.115,96.536,34.796
wl3,9/12/18 1:00,96.499,23.004,96.504,35.009,96.549,34.691
wl3,9/12/18 1:05,96.516,23.004,96.521,35.009,96.562,34.585
wl3,9/12/18 1:10,96.516,23.004,96.535,34.903,96.546,34.585
wl3,9/12/18 1:15,96.516,23.004,96.518,34.903,96.559,34.479
wl3,9/12/18 1:20,96.516,23.004,96.532,34.796,96.54,34.374
wl3,9/12/18 1:25,96.516,23.004,96.532,34.796,96.556,34.374
wl3,9/12/18 1:30,96.534,23.004,96.546,34.691,96.553,34.268
wl3,9/12/18 1:35,96.514,22.908,96.543,34.585,96.565,34.163
wl3,9/12/18 1:40,96.531,22.908,96.543,34.585,96.565,34.163
wl3,9/12/18 1:45,96.531,22.908,96.557,34.479,96.578,34.058
wl3,9/12/18 1:50,96.531,22.908,96.557,34.479,96.578,34.058
wl3,9/12/18 1:55,96.549,22.908,96.554,34.374,96.575,33.953
wl3,9/12/18 2:00,96.567,22.908,96.554,34.374,96.591,33.953
wl3,9/12/18 2:05,96.549,22.908,96.567,34.268,96.588,33.848
wl3,9/12/18 2:10,96.567,22.908,96.567,34.268,96.604,33.848
wl3,9/12/18 2:15,96.567,22.908,96.584,34.268,96.585,33.743
wl3,9/12/18 2:20,96.567,22.908,96.581,34.163,96.585,33.743
wl3,9/12/18 2:25,96.549,22.908,96.581,34.163,96.598,33.639
wl3,9/12/18 2:30,96.549,22.908,96.578,34.058,96.582,33.639
wl3,9/12/18 2:35,96.567,22.908,96.578,34.058,96.595,33.535
wl3,9/12/18 2:40,96.567,22.908,96.578,34.058,96.611,33.535
wl3,9/12/18 2:45,96.549,22.908,96.576,33.953,96.592,33.43
wl3,9/12/18 2:50,96.567,22.908,96.576,33.953,96.608,33.43
wl3,9/12/18 2:55,96.567,22.908,96.589,33.848,96.605,33.326
wl3,9/12/18 3:00,96.585,22.908,96.606,33.848,96.605,33.326
wl3,9/12/18 3:05,96.582,22.812,96.603,33.743,96.602,33.222
wl3,9/12/18 3:10,96.564,22.812,96.6,33.639,96.615,33.118
wl3,9/12/18 3:15,96.582,22.812,96.598,33.535,96.631,33.118
wl3,9/12/18 3:20,96.564,22.812,96.611,33.43,96.612,33.014
wl3,9/12/18 3:25,96.582,22.812,96.608,33.326,96.628,33.014
wl3,9/12/18 3:30,96.582,22.812,96.611,33.43,96.628,33.014
wl3,9/12/18 3:35,96.582,22.812,96.617,33.639,96.634,33.222
wl3,9/12/18 3:40,96.6,22.812,96.6,33.639,96.621,33.326
wl3,9/12/18 3:45,96.564,22.812,96.606,33.848,96.608,33.43
wl3,9/12/18 3:50,96.564,22.812,96.592,33.953,96.627,33.535
wl3,9/12/18 3:55,96.564,22.812,96.609,33.953,96.611,33.535
wl3,9/12/18 4:00,96.582,22.812,96.589,33.848,96.624,33.43
wl3,9/12/18 4:05,96.582,22.812,96.589,33.848,96.621,33.326
wl3,9/12/18 4:10,96.579,22.717,96.592,33.953,96.624,33.43
wl3,9/12/18 4:15,96.597,22.717,96.595,34.058,96.611,33.535
wl3,9/12/18 4:20,96.579,22.717,96.609,33.953,96.624,33.43
wl3,9/12/18 4:25,96.579,22.717,96.606,33.848,96.624,33.43
wl3,9/12/18 4:30,96.579,22.717,96.603,33.743,96.618,33.222
wl3,9/12/18 4:35,96.579,22.717,96.598,33.535,96.612,33.014
wl3,9/12/18 4:40,96.597,22.717,96.611,33.43,96.625,32.911
wl3,9/12/18 4:45,96.597,22.717,96.606,33.222,96.622,32.807
wl3,9/12/18 4:50,96.615,22.717,96.619,33.118,96.635,32.704
wl3,9/12/18 4:55,96.597,22.717,96.617,33.014,96.632,32.6
wl3,9/12/18 5:00,96.597,22.717,96.633,33.014,96.632,32.6
wl3,9/12/18 5:05,96.615,22.717,96.636,33.118,96.635,32.704
wl3,9/12/18 5:10,96.597,22.717,96.625,33.326,96.638,32.807
wl3,9/12/18 5:15,96.615,22.717,96.614,33.535,96.644,33.014
wl3,9/12/18 5:20,96.615,22.717,96.603,33.743,96.65,33.222
wl3,9/12/18 5:25,96.632,22.717,96.626,33.953,96.671,33.43
wl3,9/12/18 5:30,96.632,22.717,96.646,34.058,96.671,33.43
wl3,9/12/18 5:35,96.632,22.717,96.64,33.848,96.668,33.326
wl3,9/12/18 5:40,96.632,22.717,96.634,33.639,96.662,33.118
wl3,9/12/18 5:45,96.647,22.621,96.645,33.43,96.688,32.911
wl3,9/12/18 5:50,96.647,22.621,96.659,33.326,96.682,32.704
wl3,9/12/18 5:55,96.647,22.621,96.687,33.118,96.679,32.6
wl3,9/12/18 6:00,96.647,22.621,96.684,33.014,96.689,32.394
wl3,9/12/18 6:05,96.665,22.621,96.678,32.807,96.686,32.291
wl3,9/12/18 6:10,96.665,22.621,96.692,32.704,96.696,32.086
wl3,9/12/18 6:15,96.683,22.621,96.689,32.6,96.725,31.983
wl3,9/12/18 6:20,96.683,22.621,96.7,32.394,96.722,31.88
wl3,9/12/18 6:25,96.718,22.621,96.714,32.291,96.735,31.778
wl3,9/12/18 6:30,96.7,22.621,96.728,32.188,96.748,31.676
wl3,9/12/18 6:35,96.698,22.525,96.725,32.086,96.745,31.574
wl3,9/12/18 6:40,96.698,22.525,96.725,32.086,96.745,31.574
wl3,9/12/18 6:45,96.698,22.525,96.705,31.983,96.742,31.472
wl3,9/12/18 6:50,96.715,22.525,96.722,31.983,96.739,31.37
wl3,9/12/18 6:55,96.698,22.525,96.736,31.88,96.755,31.37
wl3,9/12/18 7:00,96.715,22.525,96.736,31.88,96.768,31.268
wl3,9/12/18 7:05,96.739,22.717,96.766,31.778,96.768,31.268
wl3,9/12/18 7:10,96.747,23.004,96.75,31.778,96.781,31.166
wl3,9/12/18 7:15,96.77,23.196,96.747,31.676,96.778,31.064
wl3,9/12/18 7:20,96.752,23.196,96.766,31.778,96.765,31.166
wl3,9/12/18 7:25,96.755,23.292,96.769,31.88,96.784,31.268
wl3,9/12/18 7:30,96.77,23.196,96.736,31.88,96.784,31.268
wl3,9/12/18 7:35,96.752,23.196,96.752,31.88,96.784,31.268
wl3,9/12/18 7:40,96.767,23.1,96.752,31.88,96.765,31.166
wl3,9/12/18 7:45,96.749,23.1,96.75,31.778,96.781,31.166
wl3,9/12/18 7:50,96.749,23.1,96.766,31.778,96.765,31.166
wl3,9/12/18 7:55,96.749,23.1,96.766,31.778,96.784,31.268
wl3,9/12/18 8:00,96.749,23.1,96.75,31.778,96.784,31.268
wl3,9/12/18 8:05,96.732,23.1,96.766,31.778,96.768,31.268
wl3,9/12/18 8:10,96.749,23.1,96.769,31.88,96.768,31.268
wl3,9/12/18 8:15,96.749,23.1,96.769,31.88,96.803,31.37
wl3,9/12/18 8:20,96.752,23.196,96.789,31.983,96.787,31.37
wl3,9/12/18 8:25,96.77,23.196,96.789,31.983,96.79,31.472
wl3,9/12/18 8:30,96.77,23.196,96.792,32.086,96.806,31.472
wl3,9/12/18 8:35,96.752,23.196,96.792,32.086,96.809,31.574
wl3,9/12/18 8:40,96.772,23.292,96.795,32.188,96.812,31.676
wl3,9/12/18 8:45,96.775,23.388,96.798,32.291,96.812,31.676
wl3,9/12/18 8:50,96.778,23.484,96.817,32.394,96.815,31.778
wl3,9/12/18 8:55,96.781,23.581,96.784,32.394,96.818,31.88
wl3,9/12/18 9:00,96.781,23.581,96.804,32.497,96.836,31.983
wl3,9/12/18 9:05,96.798,23.581,96.807,32.6,96.823,32.086
wl3,9/12/18 9:10,96.783,23.677,96.793,32.704,96.826,32.188
wl3,9/12/18 9:15,96.783,23.677,96.812,32.807,96.813,32.291
wl3,9/12/18 9:20,96.786,23.773,96.815,32.911,96.848,32.394
wl3,9/12/18 9:25,96.804,23.773,96.818,33.014,96.838,32.6
wl3,9/12/18 9:30,96.821,23.773,96.821,33.118,96.841,32.704
wl3,9/12/18 9:35,96.804,23.773,96.821,33.118,96.828,32.807
wl3,9/12/18 9:40,96.804,23.773,96.824,33.222,96.847,32.911
wl3,9/12/18 9:45,96.804,23.773,96.827,33.326,96.85,33.014
wl3,9/12/18 9:50,96.806,23.869,96.83,33.43,96.853,33.118
wl3,9/12/18 9:55,96.806,23.869,96.833,33.535,96.837,33.118
wl3,9/12/18 10:00,96.806,23.869,96.833,33.535,96.84,33.222
wl3,9/12/18 10:05,96.824,23.869,96.819,33.639,96.843,33.326
wl3,9/12/18 10:10,96.806,23.869,96.822,33.743,96.846,33.43
wl3,9/12/18 10:15,96.789,23.869,96.825,33.848,96.846,33.43
wl3,9/12/18 10:20,96.806,23.869,96.825,33.848,96.833,33.535
wl3,9/12/18 10:25,96.806,23.869,96.828,33.953,96.836,33.639
wl3,9/12/18 10:30,96.806,23.869,96.831,34.058,96.839,33.743
wl3,9/12/18 10:35,96.806,23.869,96.817,34.163,96.858,33.848
wl3,9/12/18 10:40,96.789,23.869,96.817,34.163,96.845,33.953
wl3,9/12/18 10:45,96.806,23.869,96.82,34.268,96.845,33.953
wl3,9/12/18 10:50,96.786,23.773,96.823,34.374,96.833,34.058
wl3,9/12/18 10:55,96.786,23.773,96.809,34.479,96.852,34.163
wl3,9/12/18 11:00,96.786,23.773,96.812,34.585,96.823,34.268
wl3,9/12/18 11:05,96.786,23.773,96.795,34.585,96.807,34.268
wl3,9/12/18 11:10,96.786,23.773,96.801,34.796,96.81,34.374
wl3,9/12/18 11:15,96.768,23.773,96.804,34.903,96.813,34.479
wl3,9/12/18 11:20,96.768,23.773,96.787,34.903,96.816,34.585
wl3,9/12/18 11:25,96.768,23.773,96.79,35.009,96.819,34.691
wl3,9/12/18 11:30,96.768,23.773,96.776,35.115,96.803,34.691
wl3,9/12/18 11:35,96.768,23.773,96.796,35.222,96.79,34.796
wl3,9/12/18 11:40,96.748,23.677,96.782,35.328,96.797,35.009
wl3,9/12/18 11:45,96.748,23.677,96.788,35.542,96.8,35.115
wl3,9/12/18 11:50,96.766,23.677,96.774,35.649,96.787,35.222
wl3,9/12/18 11:55,96.748,23.677,96.757,35.649,96.79,35.328
wl3,9/12/18 12:00,96.748,23.677,96.76,35.756,96.793,35.435
wl3,9/12/18 12:05,96.73,23.677,96.746,35.864,96.777,35.435
wl3,9/12/18 12:10,96.73,23.677,96.749,35.971,96.783,35.649
wl3,9/12/18 12:15,96.727,23.581,96.755,36.187,96.787,35.756
wl3,9/12/18 12:20,96.727,23.581,96.741,36.295,96.78,36.079
wl3,9/12/18 12:25,96.727,23.581,96.747,36.511,96.767,36.187
wl3,9/12/18 12:30,96.71,23.581,96.716,36.62,96.755,36.295
wl3,9/12/18 12:35,96.71,23.581,96.716,36.62,96.742,36.403
wl3,9/12/18 12:40,96.71,23.581,96.719,36.728,96.761,36.511
wl3,9/12/18 12:45,96.692,23.581,96.708,36.946,96.748,36.62
wl3,9/12/18 12:50,96.689,23.484,96.714,37.165,96.742,36.946
wl3,9/12/18 12:55,96.672,23.484,96.689,37.494,96.736,37.274
wl3,9/12/18 13:00,96.672,23.484,96.678,37.714,96.714,37.604
wl3,9/12/18 13:05,96.672,23.484,96.687,38.046,96.727,38.046
wl3,9/12/18 13:10,96.651,23.388,96.662,38.379,96.717,38.268
wl3,9/12/18 13:15,96.651,23.388,96.671,38.714,96.727,38.602
wl3,9/12/18 13:20,96.651,23.388,96.699,39.163,96.728,39.163
wl3,9/12/18 13:25,96.634,23.388,96.677,39.615,96.725,39.615
wl3,9/12/18 13:30,96.616,23.388,96.678,40.3,96.723,40.071
wl3,9/12/18 13:35,96.631,23.292,96.679,40.992,96.724,40.645
wl3,9/12/18 13:40,96.598,23.388,96.677,41.575,96.71,41.225
wl3,9/12/18 13:45,96.616,23.388,96.678,42.282,96.708,41.692
wl3,9/12/18 13:50,96.613,23.292,96.659,42.878,96.71,42.282
wl3,9/12/18 13:55,96.613,23.292,96.651,43.238,96.692,42.758
wl3,9/12/18 14:00,96.613,23.292,96.62,43.359,96.675,43.238
wl3,9/12/18 14:05,96.595,23.292,96.584,43.238,96.67,43.601
wl3,9/12/18 14:10,96.595,23.292,96.578,42.998,96.661,43.844
wl3,9/12/18 14:15,96.56,23.292,96.566,42.52,96.661,43.844
wl3,9/12/18 14:20,96.56,23.292,96.557,42.164,96.658,43.723
wl3,9/12/18 14:25,96.542,23.292,96.585,41.928,96.642,43.723
wl3,9/12/18 14:30,96.56,23.292,96.548,41.81,96.611,43.238
wl3,9/12/18 14:35,96.542,23.292,96.548,41.81,96.597,42.758
wl3,9/12/18 14:40,96.542,23.292,96.528,41.692,96.586,42.401
wl3,9/12/18 14:45,96.542,23.292,96.522,41.458,96.591,42.046
wl3,9/12/18 14:50,96.542,23.292,96.531,41.81,96.58,41.692
wl3,9/12/18 14:55,96.525,23.292,96.515,42.52,96.586,41.341
wl3,9/12/18 15:00,96.525,23.292,96.499,43.238,96.563,41.108
wl3,9/12/18 15:05,96.507,23.292,96.481,43.844,96.575,40.992
wl3,9/12/18 15:10,96.489,23.292,96.476,44.334,96.559,40.992
wl3,9/12/18 15:15,96.51,23.388,96.451,44.704,96.55,41.225
wl3,9/12/18 15:20,96.51,23.388,96.443,45.076,96.561,41.575
wl3,9/12/18 15:25,96.51,23.388,96.446,45.201,96.543,42.046
wl3,9/12/18 15:30,96.51,23.388,96.449,45.326,96.554,42.401
wl3,9/12/18 15:35,96.507,23.292,96.449,45.326,96.549,42.758
wl3,9/12/18 15:40,96.489,23.292,96.418,45.452,96.528,43.118
wl3,9/12/18 15:45,96.492,23.388,96.432,45.326,96.535,43.359
wl3,9/12/18 15:50,96.489,23.292,96.429,45.201,96.539,43.48
wl3,9/12/18 15:55,96.474,23.388,96.406,44.952,96.526,43.601
wl3,9/12/18 16:00,96.474,23.388,96.417,44.704,96.495,43.601
wl3,9/12/18 16:05,96.474,23.388,96.394,44.457,96.511,43.601
wl3,9/12/18 16:10,96.456,23.388,96.402,44.089,96.507,43.48
wl3,9/12/18 16:15,96.456,23.388,96.427,43.723,96.515,43.238
wl3,9/12/18 16:20,96.456,23.388,96.418,43.359,96.496,43.118
wl3,9/12/18 16:25,96.456,23.388,96.429,43.118,96.492,42.998
wl3,9/12/18 16:30,96.456,23.388,96.406,42.878,96.485,42.758
wl3,9/12/18 16:35,96.474,23.388,96.42,42.758,96.497,42.639
wl3,9/12/18 16:40,96.474,23.388,96.414,42.52,96.513,42.639
wl3,9/12/18 16:45,96.456,23.388,96.428,42.401,96.51,42.52
wl3,9/12/18 16:50,96.474,23.388,96.425,42.282,96.506,42.401
wl3,9/12/18 16:55,96.456,23.388,96.405,42.164,96.487,42.282
wl3,9/12/18 17:00,96.456,23.388,96.419,42.046,96.499,42.164
wl3,9/12/18 17:05,96.439,23.388,96.416,41.928,96.511,42.046
wl3,9/12/18 17:10,96.456,23.388,96.413,41.81,96.495,42.046
wl3,9/12/18 17:15,96.456,23.388,96.427,41.692,96.492,41.928
wl3,9/12/18 17:20,96.439,23.388,96.424,41.575,96.456,41.81
wl3,9/12/18 17:25,96.439,23.388,96.421,41.458,96.469,41.692
wl3,9/12/18 17:30,96.421,23.388,96.418,41.341,96.481,41.575
wl3,9/12/18 17:35,96.439,23.388,96.415,41.225,96.474,41.341
wl3,9/12/18 17:40,96.421,23.388,96.412,41.108,96.455,41.225
wl3,9/12/18 17:45,96.439,23.388,96.409,40.992,96.451,41.108
wl3,9/12/18 17:50,96.421,23.388,96.406,40.876,96.464,40.992
wl3,9/12/18 17:55,96.421,23.388,96.417,40.645,96.46,40.876
wl3,9/12/18 18:00,96.403,23.388,96.414,40.53,96.457,40.761
wl3,9/12/18 18:05,96.418,23.292,96.412,40.415,96.466,40.53
wl3,9/12/18 18:10,96.401,23.292,96.392,40.3,96.463,40.415
wl3,9/12/18 18:15,96.401,23.292,96.406,40.185,96.459,40.3
wl3,9/12/18 18:20,96.401,23.292,96.386,40.071,96.456,40.185
wl3,9/12/18 18:25,96.401,23.292,96.383,39.957,96.452,40.071
wl3,9/12/18 18:30,96.401,23.292,96.397,39.843,96.449,39.957
wl3,9/12/18 18:35,96.401,23.292,96.414,39.843,96.445,39.843
wl3,9/12/18 18:40,96.416,23.196,96.394,39.729,96.458,39.729
wl3,9/12/18 18:45,96.416,23.196,96.408,39.615,96.455,39.615
wl3,9/12/18 18:50,96.398,23.196,96.405,39.502,96.451,39.502
wl3,9/12/18 18:55,96.416,23.196,96.402,39.389,96.467,39.502
wl3,9/12/18 19:00,96.416,23.196,96.382,39.276,96.448,39.389
wl3,9/12/18 19:05,96.413,23.1,96.396,39.163,96.46,39.276
wl3,9/12/18 19:10,96.413,23.1,96.413,39.163,96.457,39.163
wl3,9/12/18 19:15,96.413,23.1,96.41,39.05,96.457,39.163
wl3,9/12/18 19:20,96.431,23.1,96.41,39.05,96.47,39.05
wl3,9/12/18 19:25,96.428,23.004,96.427,39.05,96.47,39.05
wl3,9/12/18 19:30,96.428,23.004,96.427,39.05,96.486,39.05
wl3,9/12/18 19:35,96.446,23.004,96.427,39.05,96.47,39.05
wl3,9/12/18 19:40,96.446,23.004,96.427,39.05,96.505,39.163
wl3,9/12/18 19:45,96.443,22.908,96.447,39.163,96.489,39.163
wl3,9/12/18 19:50,96.443,22.908,96.447,39.163,96.489,39.163
wl3,9/12/18 19:55,96.461,22.908,96.447,39.163,96.505,39.163
wl3,9/12/18 20:00,96.461,22.908,96.447,39.163,96.521,39.163
wl3,9/12/18 20:05,96.478,22.908,96.46,39.05,96.521,39.163
wl3,9/12/18 20:10,96.478,22.908,96.458,38.938,96.521,39.163
wl3,9/12/18 20:15,96.496,22.908,96.474,38.938,96.537,39.163
wl3,9/12/18 20:20,96.496,22.908,96.488,38.826,96.549,39.05
wl3,9/12/18 20:25,96.496,22.908,96.488,38.826,96.549,39.05
wl3,9/12/18 20:30,96.514,22.908,96.502,38.714,96.562,38.938
wl3,9/12/18 20:35,96.514,22.908,96.516,38.602,96.543,38.826
wl3,9/12/18 20:40,96.514,22.908,96.496,38.49,96.568,38.602
wl3,9/12/18 20:45,96.514,22.908,96.51,38.379,96.581,38.49
wl3,9/12/18 20:50,96.531,22.908,96.521,38.157,96.577,38.379
wl3,9/12/18 20:55,96.514,22.908,96.518,38.046,96.587,38.157
wl3,9/12/18 21:00,96.549,22.908,96.532,37.935,96.599,38.046
wl3,9/12/18 21:05,96.549,22.908,96.543,37.714,96.609,37.824
wl3,9/12/18 21:10,96.531,22.908,96.557,37.604,96.586,37.604
wl3,9/12/18 21:15,96.549,22.908,96.551,37.384,96.58,37.384
wl3,9/12/18 21:20,96.567,22.908,96.548,37.274,96.592,37.274
wl3,9/12/18 21:25,96.549,22.908,96.545,37.165,96.586,37.055
wl3,9/12/18 21:30,96.549,22.908,96.573,36.946,96.599,36.946
wl3,9/12/18 21:35,96.549,22.908,96.57,36.837,96.611,36.837
wl3,9/12/18 21:40,96.567,22.908,96.551,36.728,96.605,36.62
wl3,9/12/18 21:45,96.567,22.908,96.581,36.62,96.618,36.511
wl3,9/12/18 21:50,96.546,22.812,96.578,36.511,96.599,36.403
wl3,9/12/18 21:55,96.564,22.812,96.578,36.511,96.615,36.403
wl3,9/12/18 22:00,96.564,22.812,96.575,36.403,96.611,36.295
wl3,9/12/18 22:05,96.564,22.812,96.592,36.403,96.608,36.187
wl3,9/12/18 22:10,96.582,22.812,96.589,36.295,96.621,36.079
wl3,9/12/18 22:15,96.564,22.812,96.572,36.295,96.621,36.079
wl3,9/12/18 22:20,96.582,22.812,96.586,36.187,96.618,35.971
wl3,9/12/18 22:25,96.564,22.812,96.57,36.187,96.631,35.864
wl3,9/12/18 22:30,96.564,22.812,96.583,36.079,96.615,35.864
wl3,9/12/18 22:35,96.564,22.812,96.583,36.079,96.628,35.756
